Login,Action_num,Action_zone,Action_type,Action_time,Duration,Action_area
М211ББИИН012,101,ZoneEssayText,Click,1639841487,1,Essay
М211ББИИН012,102,ZoneEssayText,Click,1639841488,0,Essay
М211ББИИН012,103,ZoneEssayText,Click,1639841488,0,Essay
М211ББИИН012,104,ZoneEssayText,Click,1639841488,0,Essay
М211ББИИН012,105,ZoneEssayText,Click,1639841488,0,Essay
М211ББИИН012,106,ZoneEssayText,Click,1639841488,1,Essay
М211ББИИН012,107,ZoneEssayText,Click,1639841489,0,Essay
М211ББИИН012,108,ZoneEssayText,Click,1639841489,0,Essay
М211ББИИН012,109,ZoneEssayText,Click,1639841489,0,Essay
М211ББИИН012,110,ZoneEssayText,Click,1639841489,1,Essay
М211ББИИН012,111,ZoneEssayText,Click,1639841490,0,Essay
М211ББИИН012,112,ZoneEssayText,Click,1639841490,0,Essay
М211ББИИН012,113,ZoneArgText2,Click,1639841490,1,Argument
М211ББИИН012,114,ZoneArgSource2,Click,1639841491,1,Argument
М211ББИИН012,115,ZoneArgMinusButton2,Click,1639841492,2,Argument
М211ББИИН012,116,ZoneEssayText,Click,1639841494,3,Essay
М211ББИИН012,117,ZoneEssayText,Click,1639841497,0,Essay
М211ББИИН012,118,ZoneArgPlusButton,Click,1639841497,13,Argument
М211ББИИН012,119,ZoneArgSource2,Click,1639841510,3,Argument
М211ББИИН012,120,ZoneArgText2,Click,1639841513,2,Argument
М211ББИИН012,121,ZoneEssayText,Click,1639841515,3,Essay
М211ББИИН012,122,ZoneEssayText,Click,1639841518,0,Essay
М211ББИИН012,123,ZoneEssayText,Click,1639841518,0,Essay
М211ББИИН012,124,ZoneArgText2,Click,1639841518,1,Argument
М211ББИИН012,125,ZoneArgMinusButton2,Click,1639841519,2,Argument
М211ББИИН012,126,ZoneArgPlusButton,Click,1639841521,9,Argument
М211ББИИН012,127,ZoneArgSource2,Click,1639841530,2,Argument
М211ББИИН012,128,ZoneApp,Pause,1639841532,3,AppPause
М211ББИИН012,129,ZoneApp,Resume,1639841535,12,AppResume
М211ББИИН012,130,ZoneApp,Resume,1639841547,0,AppResume
М211ББИИН012,131,ZoneArgText2,Click,1639841547,1,Argument
М211ББИИН012,132,ZoneArgText2,Click,1639841548,19,Argument
М211ББИИН012,133,ZoneEssayText,Click,1639841567,2,Essay
М211ББИИН012,134,ZoneEssayText,Click,1639841569,0,Essay
М211ББИИН012,135,ZoneEssayText,Click,1639841569,0,Essay
М211ББИИН012,136,ZoneEssayText,Click,1639841569,0,Essay
М211ББИИН012,137,ZoneEssayText,Click,1639841569,1,Essay
М211ББИИН012,138,ZoneEssayText,Click,1639841570,0,Essay
М211ББИИН012,139,ZoneEssayText,Click,1639841570,0,Essay
М211ББИИН012,140,ZoneEssayText,Click,1639841570,0,Essay
М211ББИИН012,141,ZoneEssayText,Click,1639841570,1,Essay
М211ББИИН012,142,ZoneEssayText,Click,1639841571,0,Essay
М211ББИИН012,143,ZoneEssayText,Click,1639841571,0,Essay
М211ББИИН012,144,ZoneEssayText,Click,1639841571,1,Essay
М211ББИИН012,145,ZoneEssayText,Click,1639841572,0,Essay
М211ББИИН012,146,ZoneArgText2,Click,1639841572,1,Argument
М211ББИИН012,147,ZoneArgText2,Click,1639841573,5,Argument
М211ББИИН012,148,ZoneArgText2,Click,1639841578,20,Argument
М211ББИИН012,149,ZoneArgText2,Click,1639841598,6,Argument
М211ББИИН012,150,ZoneApp,Pause,1639841604,9,AppPause
М211ББИИН012,151,ZoneApp,Resume,1639841613,4,AppResume
М211ББИИН012,152,ZoneApp,Resume,1639841617,0,AppResume
М211ББИИН012,153,ZoneArgSource2,Click,1639841617,1,Argument
М211ББИИН012,154,ZoneEssayText,Click,1639841618,3,Essay
М211ББИИН012,155,ZoneEssayText,Click,1639841621,0,Essay
М211ББИИН012,156,ZoneEssayText,Click,1639841621,0,Essay
М211ББИИН012,157,ZoneEssayText,Click,1639841621,0,Essay
М211ББИИН012,158,ZoneEssayText,Click,1639841621,1,Essay
М211ББИИН012,159,ZoneEssayText,Click,1639841622,0,Essay
М211ББИИН012,160,ZoneEssayText,Click,1639841622,1,Essay
М211ББИИН012,161,ZoneEssayText,Click,1639841623,39,Essay
М211ББИИН012,162,ZoneEssayText,Click,1639841662,1,Essay
М211ББИИН012,163,ZoneEssayText,Click,1639841663,0,Essay
М211ББИИН012,164,ZoneEssayText,Click,1639841663,0,Essay
М211ББИИН012,165,ZoneEssayText,Click,1639841663,1,Essay
М211ББИИН012,166,ZoneEssayText,Click,1639841664,0,Essay
М211ББИИН012,167,ZoneEssayText,Click,1639841664,2,Essay
М211ББИИН012,168,ZoneEssayText,Click,1639841666,1,Essay
М211ББИИН012,169,ZoneEssayText,Click,1639841667,0,Essay
М211ББИИН012,170,ZoneEssayText,Click,1639841667,7,Essay
М211ББИИН012,171,ZoneEssayText,Click,1639841674,0,Essay
М211ББИИН012,172,ZoneEssayText,Click,1639841674,1,Essay
М211ББИИН012,173,ZoneEssayText,Click,1639841675,0,Essay
М211ББИИН012,174,ZoneEssayText,Click,1639841675,1,Essay
М211ББИИН012,175,ZoneEssayText,Click,1639841676,0,Essay
М211ББИИН012,176,ZoneEssayText,Click,1639841676,6,Essay
М211ББИИН012,177,ZoneEssayText,Click,1639841682,0,Essay
М211ББИИН012,178,ZoneEssayText,Click,1639841682,1,Essay
М211ББИИН012,179,ZoneEssayText,Click,1639841683,3,Essay
М211ББИИН012,180,ZoneEssayText,Click,1639841686,0,Essay
М211ББИИН012,181,ZoneEssayText,Click,1639841686,0,Essay
М211ББИИН012,182,ZoneEssayText,Click,1639841686,1,Essay
М211ББИИН012,183,ZoneEssayText,Click,1639841687,0,Essay
М211ББИИН012,184,ZoneEssayText,Click,1639841687,0,Essay
М211ББИИН012,185,ZoneEssayText,Click,1639841687,1,Essay
М211ББИИН012,186,ZoneEssayText,Click,1639841688,0,Essay
М211ББИИН012,187,ZoneApp,Pause,1639841688,61,AppPause
М211ББИИН012,188,ZoneApp,Resume,1639841749,3,AppResume
М211ББИИН012,189,ZoneEssayText,Click,1639841752,3,Essay
М211ББИИН012,190,ZoneApp,Pause,1639841755,44,AppPause
М211ББИИН012,191,ZoneApp,Resume,1639841799,12,AppResume
М211ББИИН012,192,ZoneEssayText,Click,1639841811,20,Essay
М211ББИИН012,193,ZoneEssayText,Click,1639841831,156,Essay
М211ББИИН012,194,ZoneEssayText,Click,1639841987,15,Essay
М211ББИИН012,195,ZoneEssaySourceButton,Click,1639842002,15,Essay
М211ББИИН012,196,ZoneSourceMessageOk,Click,1639842017,1,Source
М211ББИИН012,197,ZoneEssayText,Click,1639842018,5,Essay
М211ББИИН012,198,ZoneEssaySourceButton,Click,1639842023,1,Essay
М211ББИИН012,199,ZoneSourcePopupLink,Click,1639842024,1,Source
М211ББИИН012,200,ZoneSourcePopupCancel,Click,1639842025,4,Source
М211ББИИН012,201,ZoneArgSource1,Click,1639842029,1,Argument
М211ББИИН012,202,ZoneArgSource1,Click,1639842030,2,Argument
М211ББИИН012,203,ZoneEssayText,Click,1639842032,6,Essay
М211ББИИН012,204,ZoneEssayText,Click,1639842038,1,Essay
М211ББИИН012,205,ZoneEssaySourceButton,Click,1639842039,1,Essay
М211ББИИН012,206,ZoneSourcePopupLink,Click,1639842040,1,Source
М211ББИИН012,207,ZoneSourcePopupAdd,Click,1639842041,2,Source
М211ББИИН012,208,ZoneArgSource1,Click,1639842043,4,Argument
М211ББИИН012,209,ZoneEssayText,Click,1639842047,7,Essay
М211ББИИН012,210,ZoneEssaySourceButton,Click,1639842054,1,Essay
М211ББИИН012,211,ZoneSourcePopupLink,Click,1639842055,1,Source
М211ББИИН012,212,ZoneSourcePopupAdd,Click,1639842056,2,Source
М211ББИИН012,213,ZoneEssayText,Click,1639842058,2,Essay
М211ББИИН012,214,ZoneApp,Pause,1639842060,0,AppPause
М211ББИИН012,215,ZoneApp,Resume,1639842060,3,AppResume
М211ББИИН012,216,ZoneEssayText,Click,1639842063,1,Essay
М211ББИИН012,217,ZoneEndButton,Click,1639842064,4,End
М211ББИИН012,218,ZoneEndPopupYes,Click,1639842068,2,End
М211ББИИН012,219,,,1639842070,0,
М211ББИИН013,1,ZoneEssayText,Click,1639842441,34,Essay
М211ББИИН013,2,ZoneApp,Pause,1639842475,23,AppPause
М211ББИИН013,3,ZoneApp,Resume,1639842498,17,AppResume
М211ББИИН013,4,ZoneReqEngine1,Click,1639842515,14,Request
М211ББИИН013,5,ZoneReqEngine1,Click,1639842529,1,Request
М211ББИИН013,6,ZoneReqEngine1,Click,1639842530,4,Request
М211ББИИН013,7,ZoneReqEngine1,Click,1639842534,3,Request
М211ББИИН013,8,ZoneArgRadio1,Click,1639842537,2,Argument
М211ББИИН013,9,ZoneArgRadio1,Click,1639842539,16,Argument
М211ББИИН013,10,ZoneEssayText,Click,1639842555,3,Essay
М211ББИИН013,11,ZoneReqText1,Click,1639842558,158,Request
М211ББИИН013,12,ZoneApp,Pause,1639842716,25,AppPause
М211ББИИН013,13,ZoneApp,Resume,1639842741,16,AppResume
М211ББИИН013,14,ZoneApp,Pause,1639842757,2,AppPause
М211ББИИН013,15,ZoneApp,Resume,1639842759,1,AppResume
М211ББИИН013,16,ZoneApp,Pause,1639842760,3,AppPause
М211ББИИН013,17,ZoneApp,Resume,1639842763,13,AppResume
М211ББИИН013,18,ZoneApp,Pause,1639842776,32,AppPause
М211ББИИН013,19,ZoneApp,Resume,1639842808,59,AppResume
М211ББИИН013,20,ZoneEssayText,Click,1639842867,5,Essay
М211ББИИН013,21,ZoneApp,Pause,1639842872,7,AppPause
М211ББИИН013,22,ZoneApp,Resume,1639842879,164,AppResume
М211ББИИН013,23,ZoneArgSource1,Click,1639843043,5,Argument
М211ББИИН013,24,ZoneArgText1,Click,1639843048,16,Argument
М211ББИИН013,25,ZoneReqText1,Click,1639843064,6,Request
М211ББИИН013,26,ZoneApp,Pause,1639843070,8,AppPause
М211ББИИН013,27,ZoneApp,Resume,1639843078,174,AppResume
М211ББИИН013,28,ZoneEssayText,Click,1639843252,1,Essay
М211ББИИН013,29,ZoneApp,Pause,1639843253,6,AppPause
М211ББИИН013,30,ZoneApp,Resume,1639843259,47,AppResume
М211ББИИН013,31,ZoneApp,Pause,1639843306,6,AppPause
М211ББИИН013,32,ZoneApp,Resume,1639843312,110,AppResume
М211ББИИН013,33,ZoneArgText1,Click,1639843422,1,Argument
М211ББИИН013,34,ZoneArgSource1,Click,1639843423,11,Argument
М211ББИИН013,35,ZoneApp,Pause,1639843434,30,AppPause
М211ББИИН013,36,ZoneApp,Resume,1639843464,75,AppResume
М211ББИИН013,37,ZoneEndButton,Click,1639843539,6,End
М211ББИИН013,38,ZoneEndPopupYes,Click,1639843545,3,End
М211ББИИН013,39,,,1639843548,0,
М211ББИИН014,1,ZoneApp,Pause,1639840712,47,AppPause
М211ББИИН014,2,ZoneApp,Resume,1639840759,71,AppResume
М211ББИИН014,3,ZoneArgSource1,Click,1639840830,9,Argument
М211ББИИН014,4,ZoneArgSource1,Click,1639840839,1,Argument
М211ББИИН014,5,ZoneReqText1,Click,1639840840,3,Request
М211ББИИН014,6,ZoneApp,Pause,1639840843,1,AppPause
М211ББИИН014,7,ZoneApp,Resume,1639840844,9,AppResume
М211ББИИН014,8,ZoneReqText1,Click,1639840853,0,Request
М211ББИИН014,9,ZoneReqEngine1,Click,1639840853,8,Request
М211ББИИН014,10,ZoneReqPlusButton,Click,1639840861,4,Request
М211ББИИН014,11,ZoneArgText1,Click,1639840865,3,Argument
М211ББИИН014,12,ZoneApp,Pause,1639840868,0,AppPause
М211ББИИН014,13,ZoneApp,Resume,1639840868,39,AppResume
М211ББИИН014,14,ZoneReqText2,Click,1639840907,2,Request
М211ББИИН014,15,ZoneArgText1,Click,1639840909,1,Argument
М211ББИИН014,16,ZoneArgText1,Click,1639840910,1,Argument
М211ББИИН014,17,ZoneApp,Pause,1639840911,2,AppPause
М211ББИИН014,18,ZoneApp,Resume,1639840913,1,AppResume
М211ББИИН014,19,ZoneArgText1,Click,1639840914,0,Argument
М211ББИИН014,20,ZoneApp,Pause,1639840914,2,AppPause
М211ББИИН014,21,ZoneApp,Resume,1639840916,17,AppResume
М211ББИИН014,22,ZoneArgText1,Click,1639840933,2,Argument
М211ББИИН014,23,ZoneArgText1,Click,1639840935,1,Argument
М211ББИИН014,24,ZoneArgText1,Click,1639840936,3,Argument
М211ББИИН014,25,ZoneReqText2,Click,1639840939,1,Request
М211ББИИН014,26,ZoneApp,Pause,1639840940,4,AppPause
М211ББИИН014,27,ZoneApp,Resume,1639840944,105,AppResume
М211ББИИН014,28,ZoneReqText2,Click,1639841049,1,Request
М211ББИИН014,29,ZoneReqText2,Click,1639841050,1,Request
М211ББИИН014,30,ZoneReqText2,Click,1639841051,5,Request
М211ББИИН014,31,ZoneReqText2,Click,1639841056,0,Request
М211ББИИН014,32,ZoneArgPlusButton,Click,1639841056,4,Argument
М211ББИИН014,33,ZoneArgText2,Click,1639841060,1,Argument
М211ББИИН014,34,ZoneArgText2,Click,1639841061,1,Argument
М211ББИИН014,35,ZoneArgSource2,Click,1639841062,11,Argument
М211ББИИН014,36,ZoneApp,Pause,1639841073,1,AppPause
М211ББИИН014,37,ZoneApp,Resume,1639841074,7,AppResume
М211ББИИН014,38,ZoneArgSource2,Click,1639841081,2,Argument
М211ББИИН014,39,ZoneArgSource2,Click,1639841083,1,Argument
М211ББИИН014,40,ZoneArgRadio2,Click,1639841084,1,Argument
М211ББИИН014,41,ZoneArgPlusButton,Click,1639841085,13,Argument
М211ББИИН014,42,ZoneArgMinusButton3,Click,1639841098,2,Argument
М211ББИИН014,43,ZoneArgRadio2,Click,1639841100,1,Argument
М211ББИИН014,44,ZoneArgRadio1,Click,1639841101,1,Argument
М211ББИИН014,45,ZoneArgRadio1,Click,1639841102,1,Argument
М211ББИИН014,46,ZoneReqEngine2,Click,1639841103,1,Request
М211ББИИН014,47,ZoneReqText2,Click,1639841104,1,Request
М211ББИИН014,48,ZoneApp,Pause,1639841105,2,AppPause
М211ББИИН014,49,ZoneApp,Resume,1639841107,4,AppResume
М211ББИИН014,50,ZoneReqText2,Click,1639841111,1,Request
М211ББИИН014,51,ZoneEssayText,Click,1639841112,9,Essay
М211ББИИН014,52,ZoneEssayText,Click,1639841121,3,Essay
М211ББИИН014,53,ZoneEssayText,Click,1639841124,1,Essay
М211ББИИН014,54,ZoneEssayText,Click,1639841125,2,Essay
М211ББИИН014,55,ZoneEssayText,Click,1639841127,0,Essay
М211ББИИН014,56,ZoneEssayText,Click,1639841127,3,Essay
М211ББИИН014,57,ZoneEssayText,Click,1639841130,0,Essay
М211ББИИН014,58,ZoneEssayText,Click,1639841130,1,Essay
М211ББИИН014,59,ZoneApp,Pause,1639841131,0,AppPause
М211ББИИН014,60,ZoneApp,Resume,1639841131,2,AppResume
М211ББИИН014,61,ZoneEssayText,Click,1639841133,0,Essay
М211ББИИН014,62,ZoneApp,Pause,1639841133,2,AppPause
М211ББИИН014,63,ZoneApp,Resume,1639841135,105,AppResume
М211ББИИН014,64,ZoneEssayText,Click,1639841240,1,Essay
М211ББИИН014,65,ZoneEssayText,Click,1639841241,3,Essay
М211ББИИН014,66,ZoneApp,Pause,1639841244,5,AppPause
М211ББИИН014,67,ZoneApp,Resume,1639841249,1,AppResume
М211ББИИН014,68,ZoneEssayText,Click,1639841250,0,Essay
М211ББИИН014,69,ZoneEssayText,Click,1639841250,1,Essay
М211ББИИН014,70,ZoneEssayText,Click,1639841251,0,Essay
М211ББИИН014,71,ZoneEssayText,Click,1639841251,2,Essay
М211ББИИН014,72,ZoneEssayText,Click,1639841253,0,Essay
М211ББИИН014,73,ZoneApp,Pause,1639841253,2,AppPause
М211ББИИН014,74,ZoneApp,Resume,1639841255,2,AppResume
М211ББИИН014,75,ZoneEssayText,Click,1639841257,0,Essay
М211ББИИН014,76,ZoneEssayText,Click,1639841257,1,Essay
М211ББИИН014,77,ZoneEssayText,Click,1639841258,0,Essay
М211ББИИН014,78,ZoneEssayText,Click,1639841258,1,Essay
М211ББИИН014,79,ZoneEssaySourceButton,Click,1639841259,2,Essay
М211ББИИН014,80,ZoneSourceMessageOk,Click,1639841261,4,Source
М211ББИИН014,81,ZoneEssayText,Click,1639841265,0,Essay
М211ББИИН014,82,ZoneEssayText,Click,1639841265,2,Essay
М211ББИИН014,83,ZoneEssayText,Click,1639841267,10,Essay
М211ББИИН014,84,ZoneEssayText,Click,1639841277,1,Essay
М211ББИИН014,85,ZoneEssayText,Click,1639841278,0,Essay
М211ББИИН014,86,ZoneEssayText,Click,1639841278,1,Essay
М211ББИИН014,87,ZoneApp,Pause,1639841279,11,AppPause
М211ББИИН014,88,ZoneApp,Resume,1639841290,4,AppResume
М211ББИИН014,89,ZoneEssayText,Click,1639841294,0,Essay
М211ББИИН014,90,ZoneEssayText,Click,1639841294,2,Essay
М211ББИИН014,91,ZoneEssayText,Click,1639841296,2,Essay
М211ББИИН014,92,ZoneEssayText,Click,1639841298,0,Essay
М211ББИИН014,93,ZoneEssayText,Click,1639841298,1,Essay
М211ББИИН014,94,ZoneEssayText,Click,1639841299,0,Essay
М211ББИИН014,95,ZoneApp,Pause,1639841299,0,AppPause
М211ББИИН014,96,ZoneApp,Resume,1639841299,18,AppResume
М211ББИИН014,97,ZoneEssayText,Click,1639841317,0,Essay
М211ББИИН014,98,ZoneEssayText,Click,1639841317,1,Essay
М211ББИИН014,99,ZoneEssayText,Click,1639841318,2,Essay
М211ББИИН014,100,ZoneEssayText,Click,1639841320,0,Essay
М211ББИИН014,101,ZoneEssayText,Click,1639841320,1,Essay
М211ББИИН014,102,ZoneEssayText,Click,1639841321,0,Essay
М211ББИИН014,103,ZoneEssayText,Click,1639841321,2,Essay
М211ББИИН014,104,ZoneApp,Pause,1639841323,8,AppPause
М211ББИИН014,105,ZoneApp,Resume,1639841331,2,AppResume
М211ББИИН014,106,ZoneEssayText,Click,1639841333,0,Essay
М211ББИИН014,107,ZoneEssaySourceButton,Click,1639841333,1,Essay
М211ББИИН014,108,ZoneSourceMessageOk,Click,1639841334,1,Source
М211ББИИН014,109,ZoneEssayText,Click,1639841335,3,Essay
М211ББИИН014,110,ZoneApp,Pause,1639841338,5,AppPause
М211ББИИН014,111,ZoneApp,Resume,1639841343,118,AppResume
М211ББИИН014,112,ZoneEssayText,Click,1639841461,0,Essay
М211ББИИН014,113,ZoneEssayText,Click,1639841461,2,Essay
М211ББИИН014,114,ZoneApp,Pause,1639841463,1,AppPause
М211ББИИН014,115,ZoneApp,Resume,1639841464,45,AppResume
М211ББИИН014,116,ZoneEssayText,Click,1639841509,0,Essay
М211ББИИН014,117,ZoneApp,Pause,1639841509,3,AppPause
М211ББИИН014,118,ZoneApp,Resume,1639841512,103,AppResume
М211ББИИН014,119,ZoneEssayText,Click,1639841615,0,Essay
М211ББИИН014,120,ZoneEssayText,Click,1639841615,1,Essay
М211ББИИН014,121,ZoneApp,Pause,1639841616,3,AppPause
М211ББИИН014,122,ZoneApp,Resume,1639841619,7,AppResume
М211ББИИН014,123,ZoneEssayText,Click,1639841626,0,Essay
М211ББИИН014,124,ZoneEssayText,Click,1639841626,1,Essay
М211ББИИН014,125,ZoneEssayText,Click,1639841627,1,Essay
М211ББИИН014,126,ZoneEssayText,Click,1639841628,0,Essay
М211ББИИН014,127,ZoneApp,Pause,1639841628,56,AppPause
М211ББИИН014,128,ZoneApp,Resume,1639841684,4,AppResume
М211ББИИН014,129,ZoneEssayText,Click,1639841688,266,Essay
М211ББИИН014,130,ZoneEssayText,Click,1639841954,3,Essay
М211ББИИН014,131,ZoneEssayText,Click,1639841957,2,Essay
М211ББИИН014,132,ZoneEssayText,Click,1639841959,5,Essay
М211ББИИН014,133,ZoneEssayText,Click,1639841964,8,Essay
М211ББИИН014,134,ZoneArgText2,Click,1639841972,25,Argument
М211ББИИН014,135,ZoneArgText1,Click,1639841997,7,Argument
М211ББИИН014,136,ZoneEssayText,Click,1639842004,1,Essay
М211ББИИН014,137,ZoneEssayText,Click,1639842005,2,Essay
М211ББИИН014,138,ZoneEssayText,Click,1639842007,2,Essay
М211ББИИН014,139,ZoneEssayText,Click,1639842009,0,Essay
М211ББИИН014,140,ZoneEssayText,Click,1639842009,1,Essay
М211ББИИН014,141,ZoneEssayText,Click,1639842010,34,Essay
М211ББИИН014,142,ZoneEssayText,Click,1639842044,2,Essay
М211ББИИН014,143,ZoneEssayText,Click,1639842046,3,Essay
М211ББИИН014,144,ZoneEssayText,Click,1639842049,3,Essay
М211ББИИН014,145,ZoneArgPlusButton,Click,1639842052,12,Argument
М211ББИИН014,146,ZoneArgSource3,Click,1639842064,2,Argument
М211ББИИН014,147,ZoneArgText3,Click,1639842066,5,Argument
М211ББИИН014,148,ZoneArgText3,Click,1639842071,1,Argument
М211ББИИН014,149,ZoneArgText3,Click,1639842072,2,Argument
М211ББИИН014,150,ZoneArgText3,Click,1639842074,0,Argument
М211ББИИН014,151,ZoneEssayText,Click,1639842074,5,Essay
М211ББИИН014,152,ZoneArgText3,Click,1639842079,5,Argument
М211ББИИН014,153,ZoneArgSource3,Click,1639842084,6,Argument
